file_name,error_type,category,score,size_bin,iou,model,threshold
000000418696.jpg,false_negative,truck,,small,,lightweight,0.5
000000418696.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000253835.jpg,false_positive,person,0.8473,large,,lightweight,0.5
000000253835.jpg,false_negative,person,,medium,,lightweight,0.5
000000253835.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000253835.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000308631.jpg,false_negative,person,,large,,lightweight,0.5
000000308631.jpg,false_negative,person,,medium,,lightweight,0.5
000000308631.jpg,false_negative,person,,medium,,lightweight,0.5
000000308631.jpg,false_negative,person,,medium,,lightweight,0.5
000000284698.jpg,false_negative,motorcycle,,large,,lightweight,0.5
000000191013.jpg,false_negative,car,,medium,,lightweight,0.5
000000191013.jpg,false_negative,person,,small,,lightweight,0.5
000000191013.jpg,false_negative,car,,small,,lightweight,0.5
000000191013.jpg,false_negative,person,,small,,lightweight,0.5
000000278848.jpg,false_negative,car,,small,,lightweight,0.5
000000278848.jpg,false_negative,bus,,large,,lightweight,0.5
000000278848.jpg,poor_localisation,car,0.7236,medium,0.5701,lightweight,0.5
000000338905.jpg,false_positive,person,0.5456,medium,,lightweight,0.5
000000338905.jpg,false_negative,motorcycle,,medium,,lightweight,0.5
000000338905.jpg,false_negative,motorcycle,,medium,,lightweight,0.5
000000338905.jpg,false_negative,person,,medium,,lightweight,0.5
000000338905.jpg,false_negative,person,,medium,,lightweight,0.5
000000338905.jpg,poor_localisation,person,0.6119,medium,0.5225,lightweight,0.5
000000059635.jpg,false_negative,person,,small,,lightweight,0.5
000000059635.jpg,false_negative,person,,medium,,lightweight,0.5
000000059635.jpg,false_negative,person,,small,,lightweight,0.5
000000059635.jpg,false_negative,person,,small,,lightweight,0.5
000000039484.jpg,false_positive,person,0.8454,small,,lightweight,0.5
000000039484.jpg,false_negative,car,,medium,,lightweight,0.5
000000039484.jpg,false_negative,car,,medium,,lightweight,0.5
000000039484.jpg,false_negative,car,,medium,,lightweight,0.5
000000039484.jpg,false_negative,car,,medium,,lightweight,0.5
000000105912.jpg,false_negative,car,,small,,lightweight,0.5
000000105912.jpg,false_negative,bus,,medium,,lightweight,0.5
000000105912.jpg,false_negative,person,,small,,lightweight,0.5
000000105912.jpg,false_negative,person,,small,,lightweight,0.5
000000069213.jpg,false_positive,bicycle,0.5112,large,,lightweight,0.5
000000069213.jpg,false_negative,motorcycle,,large,,lightweight,0.5
000000069213.jpg,false_negative,person,,medium,,lightweight,0.5
000000069213.jpg,false_negative,person,,medium,,lightweight,0.5
000000069213.jpg,false_negative,person,,small,,lightweight,0.5
000000315187.jpg,false_positive,person,0.7342,small,,lightweight,0.5
000000315187.jpg,false_negative,car,,medium,,lightweight,0.5
000000315187.jpg,false_negative,car,,small,,lightweight,0.5
000000315187.jpg,false_negative,person,,small,,lightweight,0.5
000000315187.jpg,false_negative,person,,small,,lightweight,0.5
000000142585.jpg,false_positive,car,0.8028,large,,lightweight,0.5
000000142585.jpg,false_negative,car,,medium,,lightweight,0.5
000000142585.jpg,false_negative,motorcycle,,medium,,lightweight,0.5
000000142585.jpg,false_negative,bus,,large,,lightweight,0.5
000000142585.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000213593.jpg,false_negative,car,,medium,,lightweight,0.5
000000213593.jpg,false_negative,car,,medium,,lightweight,0.5
000000213593.jpg,false_negative,car,,small,,lightweight,0.5
000000213593.jpg,false_negative,car,,medium,,lightweight,0.5
000000019109.jpg,false_positive,motorcycle,0.6427,medium,,lightweight,0.5
000000019109.jpg,false_positive,motorcycle,0.6304,large,,lightweight,0.5
000000019109.jpg,false_positive,motorcycle,0.5458,medium,,lightweight,0.5
000000019109.jpg,false_negative,motorcycle,,medium,,lightweight,0.5
000000019109.jpg,false_negative,motorcycle,,medium,,lightweight,0.5
000000019109.jpg,false_negative,person,,small,,lightweight,0.5
000000019109.jpg,false_negative,person,,medium,,lightweight,0.5
000000019109.jpg,poor_localisation,motorcycle,0.8912,medium,0.6376,lightweight,0.5
000000019109.jpg,poor_localisation,motorcycle,0.6844,medium,0.5159,lightweight,0.5
000000019109.jpg,poor_localisation,motorcycle,0.6808,medium,0.5886,lightweight,0.5
000000362682.jpg,false_negative,person,,small,,lightweight,0.5
000000362682.jpg,false_negative,truck,,large,,lightweight,0.5
000000362682.jpg,false_negative,person,,small,,lightweight,0.5
000000081394.jpg,false_negative,car,,small,,lightweight,0.5
000000081394.jpg,false_negative,motorcycle,,medium,,lightweight,0.5
000000081394.jpg,false_negative,motorcycle,,small,,lightweight,0.5
000000081394.jpg,false_negative,person,,small,,lightweight,0.5
000000099114.jpg,false_negative,bicycle,,small,,lightweight,0.5
000000099114.jpg,false_negative,bicycle,,small,,lightweight,0.5
000000099114.jpg,false_negative,bicycle,,small,,lightweight,0.5
000000099114.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000165039.jpg,false_negative,car,,medium,,lightweight,0.5
000000165039.jpg,false_negative,car,,medium,,lightweight,0.5
000000165039.jpg,false_negative,person,,small,,lightweight,0.5
000000165039.jpg,false_negative,person,,small,,lightweight,0.5
000000137727.jpg,false_negative,person,,small,,lightweight,0.5
000000137727.jpg,false_negative,person,,medium,,lightweight,0.5
000000137727.jpg,false_negative,person,,small,,lightweight,0.5
000000137727.jpg,false_negative,car,,small,,lightweight,0.5
000000279278.jpg,false_positive,bicycle,0.7198,large,,lightweight,0.5
000000279278.jpg,false_negative,person,,medium,,lightweight,0.5
000000279278.jpg,false_negative,person,,large,,lightweight,0.5
000000279278.jpg,false_negative,bicycle,,medium,,lightweight,0.5
000000279278.jpg,false_negative,bicycle,,medium,,lightweight,0.5
000000279278.jpg,poor_localisation,bicycle,0.649,medium,0.627,lightweight,0.5
000000279278.jpg,poor_localisation,person,0.5529,medium,0.6403,lightweight,0.5
000000279278.jpg,poor_localisation,bicycle,0.5401,medium,0.5172,lightweight,0.5
000000338625.jpg,false_negative,car,,medium,,lightweight,0.5
000000338625.jpg,false_negative,car,,medium,,lightweight,0.5
000000338625.jpg,false_negative,person,,small,,lightweight,0.5
000000338625.jpg,false_negative,person,,small,,lightweight,0.5
000000144300.jpg,false_negative,person,,medium,,lightweight,0.5
000000144300.jpg,false_negative,person,,medium,,lightweight,0.5
000000144300.jpg,false_negative,truck,,large,,lightweight,0.5
000000144300.jpg,false_negative,bus,,medium,,lightweight,0.5
000000373353.jpg,false_positive,person,0.514,small,,lightweight,0.5
000000373353.jpg,false_positive,car,0.5073,small,,lightweight,0.5
000000373353.jpg,false_negative,person,,medium,,lightweight,0.5
000000373353.jpg,false_negative,person,,small,,lightweight,0.5
000000373353.jpg,false_negative,person,,small,,lightweight,0.5
000000373353.jpg,false_negative,person,,small,,lightweight,0.5
000000373353.jpg,poor_localisation,car,0.5031,medium,0.5815,lightweight,0.5
000000365745.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000365745.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000365745.jpg,false_negative,person,,small,,lightweight,0.5
000000365745.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000498709.jpg,false_negative,car,,medium,,lightweight,0.5
000000498709.jpg,false_negative,car,,medium,,lightweight,0.5
000000498709.jpg,false_negative,car,,medium,,lightweight,0.5
000000133819.jpg,false_negative,bus,,medium,,lightweight,0.5
000000133819.jpg,false_negative,bus,,medium,,lightweight,0.5
000000133819.jpg,false_negative,person,,small,,lightweight,0.5
000000133819.jpg,false_negative,person,,small,,lightweight,0.5
000000555597.jpg,false_positive,car,0.8429,medium,,lightweight,0.5
000000555597.jpg,false_positive,car,0.713,medium,,lightweight,0.5
000000555597.jpg,false_positive,car,0.6188,small,,lightweight,0.5
000000555597.jpg,false_positive,car,0.5173,medium,,lightweight,0.5
000000555597.jpg,false_negative,truck,,medium,,lightweight,0.5
000000555597.jpg,false_negative,person,,small,,lightweight,0.5
000000555597.jpg,false_negative,car,,medium,,lightweight,0.5
000000555597.jpg,false_negative,car,,medium,,lightweight,0.5
000000274272.jpg,false_negative,car,,medium,,lightweight,0.5
000000274272.jpg,false_negative,person,,medium,,lightweight,0.5
000000274272.jpg,false_negative,traffic light,,medium,,lightweight,0.5
000000274272.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000256192.jpg,false_positive,person,0.6148,medium,,lightweight,0.5
000000256192.jpg,false_positive,person,0.5649,medium,,lightweight,0.5
000000256192.jpg,false_positive,person,0.5252,medium,,lightweight,0.5
000000256192.jpg,false_positive,person,0.5054,medium,,lightweight,0.5
000000256192.jpg,false_negative,person,,small,,lightweight,0.5
000000256192.jpg,false_negative,person,,medium,,lightweight,0.5
000000256192.jpg,false_negative,person,,medium,,lightweight,0.5
000000256192.jpg,false_negative,person,,medium,,lightweight,0.5
000000399205.jpg,false_positive,person,0.6529,large,,lightweight,0.5
000000399205.jpg,false_negative,person,,medium,,lightweight,0.5
000000399205.jpg,false_negative,motorcycle,,medium,,lightweight,0.5
000000399205.jpg,false_negative,person,,small,,lightweight,0.5
000000399205.jpg,false_negative,person,,small,,lightweight,0.5
000000254814.jpg,false_positive,car,0.8271,large,,lightweight,0.5
000000254814.jpg,false_negative,bicycle,,small,,lightweight,0.5
000000254814.jpg,false_negative,bicycle,,small,,lightweight,0.5
000000254814.jpg,false_negative,bicycle,,small,,lightweight,0.5
000000254814.jpg,false_negative,car,,medium,,lightweight,0.5
000000213605.jpg,false_negative,motorcycle,,medium,,lightweight,0.5
000000213605.jpg,false_negative,person,,small,,lightweight,0.5
000000427055.jpg,false_positive,car,0.641,small,,lightweight,0.5
000000427055.jpg,false_negative,car,,small,,lightweight,0.5
000000427055.jpg,false_negative,car,,small,,lightweight,0.5
000000427055.jpg,false_negative,car,,small,,lightweight,0.5
000000427055.jpg,false_negative,car,,small,,lightweight,0.5
000000114907.jpg,false_negative,person,,medium,,lightweight,0.5
000000114907.jpg,false_negative,person,,medium,,lightweight,0.5
000000114907.jpg,false_negative,person,,medium,,lightweight,0.5
000000114907.jpg,false_negative,person,,medium,,lightweight,0.5
000000380913.jpg,false_negative,person,,medium,,lightweight,0.5
000000147338.jpg,false_positive,car,0.5539,large,,lightweight,0.5
000000147338.jpg,false_negative,truck,,large,,lightweight,0.5
000000147338.jpg,false_negative,truck,,medium,,lightweight,0.5
000000147338.jpg,false_negative,truck,,small,,lightweight,0.5
000000147338.jpg,poor_localisation,car,0.5764,large,0.51,lightweight,0.5
000000436883.jpg,false_positive,truck,0.9768,large,,lightweight,0.5
000000436883.jpg,false_negative,car,,large,,lightweight,0.5
000000436883.jpg,false_negative,bus,,large,,lightweight,0.5
000000436883.jpg,false_negative,person,,small,,lightweight,0.5
000000436883.jpg,false_negative,person,,small,,lightweight,0.5
000000225946.jpg,false_negative,stop sign,,small,,lightweight,0.5
000000479912.jpg,false_negative,person,,small,,lightweight,0.5
000000479912.jpg,false_negative,person,,small,,lightweight,0.5
000000479912.jpg,false_negative,person,,small,,lightweight,0.5
000000479912.jpg,false_negative,truck,,medium,,lightweight,0.5
000000015440.jpg,false_positive,car,0.7362,medium,,lightweight,0.5
000000015440.jpg,false_negative,bus,,medium,,lightweight,0.5
000000015440.jpg,false_negative,bus,,medium,,lightweight,0.5
000000266400.jpg,false_negative,bicycle,,medium,,lightweight,0.5
000000266400.jpg,false_negative,motorcycle,,medium,,lightweight,0.5
000000266400.jpg,false_negative,motorcycle,,large,,lightweight,0.5
000000266400.jpg,false_negative,motorcycle,,medium,,lightweight,0.5
000000042628.jpg,false_negative,person,,medium,,lightweight,0.5
000000042628.jpg,false_negative,person,,medium,,lightweight,0.5
000000042628.jpg,false_negative,person,,medium,,lightweight,0.5
000000042628.jpg,false_negative,person,,medium,,lightweight,0.5
000000245513.jpg,false_negative,stop sign,,small,,lightweight,0.5
000000480021.jpg,false_positive,person,0.7469,large,,lightweight,0.5
000000480021.jpg,false_positive,motorcycle,0.6755,large,,lightweight,0.5
000000480021.jpg,false_positive,person,0.6037,medium,,lightweight,0.5
000000480021.jpg,false_negative,car,,medium,,lightweight,0.5
000000480021.jpg,false_negative,car,,medium,,lightweight,0.5
000000480021.jpg,false_negative,person,,medium,,lightweight,0.5
000000480021.jpg,false_negative,person,,large,,lightweight,0.5
000000322724.jpg,false_negative,person,,medium,,lightweight,0.5
000000031817.jpg,false_negative,person,,medium,,lightweight,0.5
000000031817.jpg,false_negative,person,,medium,,lightweight,0.5
000000031817.jpg,false_negative,person,,large,,lightweight,0.5
000000031817.jpg,poor_localisation,person,0.5726,medium,0.5503,lightweight,0.5
000000008762.jpg,false_negative,traffic light,,medium,,lightweight,0.5
000000008762.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000008762.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000008762.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000076417.jpg,false_negative,traffic light,,medium,,lightweight,0.5
000000076417.jpg,false_negative,truck,,large,,lightweight,0.5
000000370208.jpg,false_negative,person,,medium,,lightweight,0.5
000000255749.jpg,false_negative,person,,small,,lightweight,0.5
000000255749.jpg,false_negative,person,,medium,,lightweight,0.5
000000255749.jpg,false_negative,person,,medium,,lightweight,0.5
000000255749.jpg,false_negative,person,,medium,,lightweight,0.5
000000361103.jpg,false_negative,bicycle,,small,,lightweight,0.5
000000361103.jpg,false_negative,bicycle,,small,,lightweight,0.5
000000361103.jpg,false_negative,traffic light,,medium,,lightweight,0.5
000000361103.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000111086.jpg,false_negative,car,,medium,,lightweight,0.5
000000111086.jpg,false_negative,car,,large,,lightweight,0.5
000000111086.jpg,false_negative,car,,medium,,lightweight,0.5
000000111086.jpg,false_negative,car,,medium,,lightweight,0.5
000000309173.jpg,false_negative,person,,small,,lightweight,0.5
000000540414.jpg,false_negative,bus,,medium,,lightweight,0.5
000000540414.jpg,false_negative,person,,medium,,lightweight,0.5
000000540414.jpg,false_negative,person,,medium,,lightweight,0.5
000000540414.jpg,false_negative,person,,medium,,lightweight,0.5
000000540414.jpg,poor_localisation,person,0.7865,medium,0.5757,lightweight,0.5
000000145020.jpg,false_negative,person,,small,,lightweight,0.5
000000145020.jpg,false_negative,person,,small,,lightweight,0.5
000000145020.jpg,false_negative,person,,medium,,lightweight,0.5
000000145020.jpg,false_negative,person,,medium,,lightweight,0.5
000000511599.jpg,false_negative,person,,small,,lightweight,0.5
000000511599.jpg,false_negative,person,,small,,lightweight,0.5
000000511599.jpg,false_negative,person,,medium,,lightweight,0.5
000000511599.jpg,false_negative,person,,small,,lightweight,0.5
000000145620.jpg,false_negative,person,,small,,lightweight,0.5
000000145620.jpg,false_negative,person,,small,,lightweight,0.5
000000145620.jpg,false_negative,person,,small,,lightweight,0.5
000000145620.jpg,poor_localisation,person,0.8657,medium,0.6108,lightweight,0.5
000000007386.jpg,false_negative,bicycle,,medium,,lightweight,0.5
000000007386.jpg,false_negative,bicycle,,medium,,lightweight,0.5
000000007386.jpg,false_negative,truck,,medium,,lightweight,0.5
000000520009.jpg,false_negative,person,,medium,,lightweight,0.5
000000520009.jpg,false_negative,person,,small,,lightweight,0.5
000000520009.jpg,false_negative,traffic light,,medium,,lightweight,0.5
000000520009.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000239347.jpg,false_positive,person,0.9147,large,,lightweight,0.5
000000239347.jpg,false_negative,person,,large,,lightweight,0.5
000000239347.jpg,false_negative,person,,medium,,lightweight,0.5
000000210394.jpg,false_negative,bicycle,,medium,,lightweight,0.5
000000210394.jpg,false_negative,motorcycle,,small,,lightweight,0.5
000000210394.jpg,false_negative,motorcycle,,small,,lightweight,0.5
000000210394.jpg,false_negative,person,,small,,lightweight,0.5
000000460347.jpg,false_negative,car,,medium,,lightweight,0.5
000000460347.jpg,false_negative,car,,small,,lightweight,0.5
000000460347.jpg,false_negative,car,,medium,,lightweight,0.5
000000460347.jpg,false_negative,person,,small,,lightweight,0.5
000000543043.jpg,false_negative,bus,,large,,lightweight,0.5
000000543043.jpg,false_negative,car,,medium,,lightweight,0.5
000000184324.jpg,false_positive,person,0.5408,large,,lightweight,0.5
000000184324.jpg,false_negative,bicycle,,medium,,lightweight,0.5
000000184324.jpg,false_negative,bicycle,,medium,,lightweight,0.5
000000184324.jpg,false_negative,car,,medium,,lightweight,0.5
000000184324.jpg,false_negative,car,,small,,lightweight,0.5
000000449996.jpg,false_negative,truck,,small,,lightweight,0.5
000000449996.jpg,false_negative,truck,,small,,lightweight,0.5
000000449996.jpg,false_negative,truck,,small,,lightweight,0.5
000000449996.jpg,false_negative,truck,,small,,lightweight,0.5
000000442456.jpg,false_negative,person,,medium,,lightweight,0.5
000000442456.jpg,false_negative,car,,medium,,lightweight,0.5
000000442456.jpg,false_negative,car,,medium,,lightweight,0.5
000000442456.jpg,false_negative,car,,small,,lightweight,0.5
000000442456.jpg,poor_localisation,car,0.5716,large,0.5778,lightweight,0.5
000000436738.jpg,false_negative,car,,medium,,lightweight,0.5
000000436738.jpg,false_negative,car,,medium,,lightweight,0.5
000000436738.jpg,false_negative,truck,,medium,,lightweight,0.5
000000436738.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000460229.jpg,false_negative,truck,,large,,lightweight,0.5
000000460229.jpg,false_negative,traffic light,,medium,,lightweight,0.5
000000460229.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000054967.jpg,false_positive,car,0.8767,medium,,lightweight,0.5
000000054967.jpg,false_positive,car,0.5333,small,,lightweight,0.5
000000054967.jpg,false_negative,car,,medium,,lightweight,0.5
000000054967.jpg,false_negative,car,,medium,,lightweight,0.5
000000054967.jpg,false_negative,car,,small,,lightweight,0.5
000000054967.jpg,false_negative,car,,small,,lightweight,0.5
000000015338.jpg,false_negative,car,,small,,lightweight,0.5
000000015338.jpg,false_negative,car,,small,,lightweight,0.5
000000015338.jpg,false_negative,bus,,medium,,lightweight,0.5
000000015338.jpg,false_negative,truck,,medium,,lightweight,0.5
000000015338.jpg,poor_localisation,bus,0.6192,medium,0.5982,lightweight,0.5
000000293794.jpg,false_negative,person,,medium,,lightweight,0.5
000000293794.jpg,false_negative,person,,small,,lightweight,0.5
000000293794.jpg,false_negative,person,,small,,lightweight,0.5
000000293794.jpg,false_negative,car,,small,,lightweight,0.5
000000332318.jpg,false_negative,truck,,medium,,lightweight,0.5
000000332318.jpg,false_negative,truck,,medium,,lightweight,0.5
000000332318.jpg,false_negative,truck,,small,,lightweight,0.5
000000332318.jpg,false_negative,truck,,small,,lightweight,0.5
000000151820.jpg,false_positive,person,0.7922,medium,,lightweight,0.5
000000151820.jpg,false_positive,person,0.715,large,,lightweight,0.5
000000151820.jpg,false_positive,person,0.5245,medium,,lightweight,0.5
000000151820.jpg,false_negative,person,,medium,,lightweight,0.5
000000148719.jpg,false_negative,truck,,medium,,lightweight,0.5
000000148719.jpg,false_negative,truck,,small,,lightweight,0.5
000000148719.jpg,false_negative,truck,,small,,lightweight,0.5
000000148719.jpg,false_negative,person,,small,,lightweight,0.5
000000393226.jpg,false_negative,car,,medium,,lightweight,0.5
000000393226.jpg,false_negative,car,,medium,,lightweight,0.5
000000393226.jpg,false_negative,car,,small,,lightweight,0.5
000000393226.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000100283.jpg,false_negative,car,,medium,,lightweight,0.5
000000100283.jpg,false_negative,car,,small,,lightweight,0.5
000000100283.jpg,false_negative,car,,small,,lightweight,0.5
000000100283.jpg,false_negative,car,,small,,lightweight,0.5
000000459634.jpg,false_positive,person,0.5614,large,,lightweight,0.5
000000459634.jpg,false_negative,motorcycle,,small,,lightweight,0.5
000000459634.jpg,false_negative,person,,small,,lightweight,0.5
000000365655.jpg,false_positive,truck,0.7711,large,,lightweight,0.5
000000365655.jpg,false_negative,bus,,large,,lightweight,0.5
000000365655.jpg,false_negative,person,,small,,lightweight,0.5
000000087144.jpg,false_negative,car,,medium,,lightweight,0.5
000000087144.jpg,false_negative,car,,medium,,lightweight,0.5
000000128372.jpg,false_negative,person,,medium,,lightweight,0.5
000000128372.jpg,false_negative,person,,small,,lightweight,0.5
000000128372.jpg,false_negative,person,,small,,lightweight,0.5
000000128372.jpg,false_negative,person,,small,,lightweight,0.5
000000273617.jpg,false_negative,stop sign,,medium,,lightweight,0.5
000000024027.jpg,false_negative,person,,small,,lightweight,0.5
000000024027.jpg,false_negative,person,,small,,lightweight,0.5
000000306437.jpg,false_negative,bicycle,,medium,,lightweight,0.5
000000306437.jpg,false_negative,bicycle,,small,,lightweight,0.5
000000306437.jpg,false_negative,bicycle,,small,,lightweight,0.5
000000306437.jpg,false_negative,bicycle,,small,,lightweight,0.5
000000044590.jpg,false_negative,person,,small,,lightweight,0.5
000000044590.jpg,false_negative,person,,small,,lightweight,0.5
000000044590.jpg,false_negative,person,,small,,lightweight,0.5
000000044590.jpg,false_negative,person,,small,,lightweight,0.5
000000044590.jpg,poor_localisation,motorcycle,0.6615,medium,0.5384,lightweight,0.5
000000044590.jpg,poor_localisation,person,0.6032,medium,0.6124,lightweight,0.5
000000044590.jpg,poor_localisation,motorcycle,0.5089,medium,0.6013,lightweight,0.5
000000580418.jpg,false_negative,car,,medium,,lightweight,0.5
000000580418.jpg,false_negative,car,,medium,,lightweight,0.5
000000580418.jpg,false_negative,car,,medium,,lightweight,0.5
000000580418.jpg,false_negative,stop sign,,small,,lightweight,0.5
000000259640.jpg,false_positive,person,0.6599,medium,,lightweight,0.5
000000259640.jpg,false_negative,bicycle,,medium,,lightweight,0.5
000000259640.jpg,false_negative,bicycle,,small,,lightweight,0.5
000000259640.jpg,false_negative,bicycle,,medium,,lightweight,0.5
000000259640.jpg,false_negative,person,,medium,,lightweight,0.5
000000259640.jpg,poor_localisation,person,0.7597,medium,0.6224,lightweight,0.5
000000494913.jpg,false_positive,person,0.5101,large,,lightweight,0.5
000000494913.jpg,false_negative,person,,medium,,lightweight,0.5
000000538364.jpg,false_negative,car,,medium,,lightweight,0.5
000000538364.jpg,false_negative,person,,small,,lightweight,0.5
000000538364.jpg,false_negative,person,,small,,lightweight,0.5
000000538364.jpg,false_negative,person,,small,,lightweight,0.5
000000102805.jpg,false_negative,car,,medium,,lightweight,0.5
000000102805.jpg,false_negative,truck,,small,,lightweight,0.5
000000102805.jpg,false_negative,car,,small,,lightweight,0.5
000000102805.jpg,false_negative,car,,small,,lightweight,0.5
000000457884.jpg,false_negative,car,,small,,lightweight,0.5
000000457884.jpg,false_negative,car,,small,,lightweight,0.5
000000457884.jpg,false_negative,motorcycle,,small,,lightweight,0.5
000000457884.jpg,false_negative,truck,,medium,,lightweight,0.5
000000306893.jpg,false_negative,motorcycle,,medium,,lightweight,0.5
000000306893.jpg,false_negative,motorcycle,,medium,,lightweight,0.5
000000306893.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000306893.jpg,false_negative,traffic light,,small,,lightweight,0.5
000000142324.jpg,false_positive,person,0.7259,large,,lightweight,0.5
000000142324.jpg,false_positive,person,0.5425,medium,,lightweight,0.5
000000142324.jpg,false_negative,bicycle,,small,,lightweight,0.5
000000142324.jpg,false_negative,bicycle,,medium,,lightweight,0.5
000000142324.jpg,false_negative,person,,medium,,lightweight,0.5
000000142324.jpg,false_negative,truck,,small,,lightweight,0.5
000000190753.jpg,false_positive,person,0.8758,large,,lightweight,0.5
000000190753.jpg,false_negative,person,,medium,,lightweight,0.5
000000190753.jpg,false_negative,person,,medium,,lightweight,0.5
000000190753.jpg,false_negative,person,,medium,,lightweight,0.5
000000190753.jpg,false_negative,person,,small,,lightweight,0.5
000000190753.jpg,poor_localisation,person,0.9517,medium,0.6476,lightweight,0.5
000000166747.jpg,false_negative,person,,medium,,lightweight,0.5
000000166747.jpg,false_negative,person,,medium,,lightweight,0.5
000000166747.jpg,false_negative,person,,small,,lightweight,0.5
000000166747.jpg,false_negative,person,,small,,lightweight,0.5
000000466416.jpg,false_negative,car,,small,,lightweight,0.5
000000466416.jpg,false_negative,car,,small,,lightweight,0.5
000000466416.jpg,false_negative,car,,small,,lightweight,0.5
000000466416.jpg,false_negative,car,,small,,lightweight,0.5
